ego_id,ego_label,matrix_role,community_source,seed_strategy,propagation_regime,p,severity_regime,severity_score,severity_label,base_harm_weight,propagation_mode,propagation_multiplier,budget_requested,budget_sanitized,budget_k,max_blockers_graph,greedy_pool_size,pool_may_limit_greedy_family,method,method_objective_family,mean_infected,std_infected,mean_infected_stderr,mean_total_harm,std_total_harm,mean_total_harm_stderr,mean_harm_per_node,mean_infection_rate,mean_worst_community_infection_rate,mean_worst_community_harm_rate,runtime_seconds,n_runs_eval,n_runs_greedy_oracle,blocked_nodes_json,seeds_json
17602896,medium_circles,primary,circles,high_degree,medium,0.03,low,0.15,low,1.0,constant,1.0,20,20,18,151,18,True,greedy_blocking,binary_objective,38.59375,6.8148763981880585,1.2047113285267326,38.59375,6.8148763981880585,1.2047113285267326,0.23971273291925466,0.23971273291925466,0.32571546830652787,0.32571546830652787,0.02063,32,32,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 48410093, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,low,0.15,low,1.0,constant,1.0,20,20,18,151,18,True,fairness_aware_greedy_blocking,binary_objective,38.59375,6.8148763981880585,1.2047113285267326,38.59375,6.8148763981880585,1.2047113285267326,0.23971273291925466,0.23971273291925466,0.32571546830652787,0.32571546830652787,0.02078,32,32,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 48410093, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,low,0.15,low,1.0,constant,1.0,20,20,18,151,18,True,harm_aware_greedy_blocking,harm_objective,38.59375,6.8148763981880585,1.2047113285267326,38.59375,6.8148763981880585,1.2047113285267326,0.23971273291925466,0.23971273291925466,0.32571546830652787,0.32571546830652787,0.0208,32,32,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 48410093, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,low,0.15,low,1.0,constant,1.0,20,20,18,151,18,True,harm_aware_resilience_greedy_blocking,harm_objective,38.59375,6.8148763981880585,1.2047113285267326,38.59375,6.8148763981880585,1.2047113285267326,0.23971273291925466,0.23971273291925466,0.32571546830652787,0.32571546830652787,0.02031,32,32,"[7081402, 14075928, 14220046, 14497313, 14824849, 18671559, 18713254, 19058681, 19637934, 22677790, 23697509, 26642006, 31353077, 48410093, 62290422, 92367751, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,5,5,0,151,18,False,no_intervention,heuristic_baseline,59.625,10.484243169571645,1.853369860203213,95.39999999999992,16.774789071314576,2.9653917763251307,0.5925465838509312,0.3703416149068323,0.4448912015137181,0.7118259224219486,0.03343,32,32,[],"[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,18,False,random_blocking,heuristic_baseline,58.15625,9.682406309150833,1.7116237898509912,93.04999999999993,15.491850094641281,2.7385980637615766,0.5779503105590057,0.3612189440993789,0.4091473509933774,0.6546357615894036,0.03329,32,32,"[7070482, 13058232, 36686415, 141303634, 498182878]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,18,False,top_degree_blocking,heuristic_baseline,51.75,8.90451136113853,1.5741100916534272,82.79999999999995,14.247218177821603,2.5185761466454752,0.514285714285714,0.32142857142857145,0.3554576631977294,0.568732261116367,0.02827,32,32,"[7081402, 18671559, 19637934, 22677790, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,18,False,pagerank_blocking,heuristic_baseline,51.75,8.90451136113853,1.5741100916534272,82.79999999999995,14.247218177821603,2.5185761466454752,0.514285714285714,0.32142857142857145,0.3554576631977294,0.568732261116367,0.02916,32,32,"[7081402, 18671559, 19637934, 22677790, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,18,False,greedy_blocking,binary_objective,52.15625,9.18662904583648,1.6239819236390691,83.44999999999996,14.698606473338321,2.598371077822503,0.5183229813664594,0.32395186335403725,0.4282265058341217,0.6851624093345947,0.02913,32,32,"[7081402, 14824849, 18671559, 19637934, 92367751]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,18,False,fairness_aware_greedy_blocking,binary_objective,52.15625,9.094874043710982,1.607761777586388,83.44999999999996,14.551798469937525,2.5724188441382125,0.5183229813664594,0.32395186335403725,0.42196862188584044,0.6751497950173446,0.02875,32,32,"[14220046, 14497313, 19637934, 92367751, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,18,False,harm_aware_greedy_blocking,harm_objective,52.28125,8.290042122154553,1.4654862502244004,83.64999999999995,13.26406739544724,2.3447780003590326,0.519565217391304,0.32472826086956524,0.3852392778303374,0.6163828445285398,0.02874,32,32,"[14824849, 18671559, 19637934, 22677790, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,18,False,harm_aware_resilience_greedy_blocking,harm_objective,52.53125,8.366540021746378,1.479009296111377,84.04999999999995,13.38646403479416,2.3664148737781954,0.5220496894409935,0.3262810559006211,0.43490815200252286,0.6958530432040365,0.02923,32,32,"[14497313, 18671559, 19637934, 62290422, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,10,10,0,151,18,False,no_intervention,heuristic_baseline,59.625,10.484243169571645,1.853369860203213,95.39999999999992,16.774789071314576,2.9653917763251307,0.5925465838509312,0.3703416149068323,0.4448912015137181,0.7118259224219486,0.03311,32,32,[],"[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,10,10,10,151,18,False,random_blocking,heuristic_baseline,56.4375,9.977191731078925,1.763734982561064,90.29999999999993,15.963506769726225,2.8219759720976927,0.5608695652173908,0.35054347826086957,0.3946014664143803,0.6313623462630082,0.03213,32,32,"[17501358, 18266654, 19362341, 37788181, 44312605, 56481539, 87595338, 128956175, 237930644, 498182878]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,10,10,10,151,18,False,top_degree_blocking,heuristic_baseline,44.875,7.001151978943041,1.2376405101070602,71.8,11.201843166308835,1.980224816171291,0.44596273291925465,0.27872670807453415,0.34710067801955213,0.5553610848312834,0.02491,32,32,"[7081402, 14220046, 14824849, 18671559, 19637934, 22677790, 31353077, 48410093, 92367751, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,10,10,10,151,18,False,pagerank_blocking,heuristic_baseline,44.8125,7.879894792158324,1.3929817606429278,71.7,12.607831667453286,2.228770817028679,0.44534161490683233,0.2783385093167702,0.337876458530432,0.5406023336486913,0.02462,32,32,"[7081402, 14075928, 14220046, 14824849, 18671559, 19637934, 22677790, 31353077, 92367751, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,10,10,10,151,18,False,greedy_blocking,binary_objective,45.875,7.644310555633369,1.3513359578460649,73.39999999999999,12.230896889013357,2.162137532553698,0.4559006211180124,0.28493788819875776,0.33538315988647116,0.536613055818354,0.02477,32,32,"[7081402, 14075928, 14220046, 14824849, 18671559, 19637934, 22677790, 62290422, 92367751, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,10,10,10,151,18,False,fairness_aware_greedy_blocking,binary_objective,44.65625,7.752666034672285,1.3704906813478486,71.45,12.404265655475628,2.1927850901565527,0.4437888198757764,0.27736801242236025,0.3652633238725954,0.5844213181961526,0.02436,32,32,"[7081402, 14220046, 14824849, 18671559, 18713254, 19637934, 22677790, 31353077, 92367751, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,10,10,10,151,18,False,harm_aware_greedy_blocking,harm_objective,45.5625,7.57728992322751,1.3394882719326664,72.89999999999998,12.123663877163983,2.1431812350922606,0.45279503105590047,0.2829968944099379,0.3647410122989593,0.5835856196783349,0.02497,32,32,"[7081402, 14824849, 18671559, 18713254, 19637934, 22677790, 23697509, 31353077, 96164737, 105570240]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
17602896,medium_circles,primary,circles,high_degree,medium,0.03,medium,0.49,medium,1.6,constant,1.0,10,10,10,151,18,False,harm_aware_resilience_greedy_blocking,harm_objective,45.96875,6.846163865802465,1.210242223655808,73.54999999999998,10.953862185283912,1.9363875578492868,0.45683229813664583,0.2855201863354037,0.3413355408388521,0.5461368653421634,0.02478,32,32,"[7081402, 14220046, 18671559, 19637934, 22677790, 31353077, 48410093, 62290422, 92367751, 96164737]","[14506253, 15485441, 16312576, 17446621, 19678610, 20108560, 27942809, 33051095, 50735431, 115485051]"
