ego_id,ego_label,matrix_role,community_source,seed_strategy,propagation_regime,p,severity_regime,severity_score,severity_label,base_harm_weight,propagation_mode,propagation_multiplier,budget_requested,budget_sanitized,budget_k,max_blockers_graph,greedy_pool_size,pool_may_limit_greedy_family,method,method_objective_family,mean_infected,std_infected,mean_infected_stderr,mean_total_harm,std_total_harm,mean_total_harm_stderr,mean_harm_per_node,mean_infection_rate,mean_worst_community_infection_rate,mean_worst_community_harm_rate,runtime_seconds,n_runs_eval,n_runs_greedy_oracle,blocked_nodes_json,seeds_json
17602896,medium_circles,primary,circles,random,low,0.01,low,0.15,low,1.0,bucket,0.9,5,5,5,151,16,False,top_degree_blocking,heuristic_baseline,14.208333333333334,2.1463653132612386,0.43812498492491725,14.208333333333334,2.1463653132612386,0.43812498492491725,0.0882505175983437,0.0882505175983437,0.09409492273730685,0.09409492273730685,0.00727,24,24,"[15485441, 16312576, 19678610, 27942809, 50735431]","[6480682, 14497313, 17446621, 19404587, 19637934, 22851208, 61061751, 89503894, 227347152, 237930644]"
17602896,medium_circles,primary,circles,random,low,0.01,low,0.15,low,1.0,bucket,0.9,5,5,5,151,16,False,pagerank_blocking,heuristic_baseline,14.0,2.0216222500108993,0.412661913765329,14.0,2.0216222500108993,0.412661913765329,0.08695652173913043,0.08695652173913043,0.09535635446231473,0.09535635446231473,0.00726,24,24,"[15485441, 16312576, 19678610, 50735431, 115485051]","[6480682, 14497313, 17446621, 19404587, 19637934, 22851208, 61061751, 89503894, 227347152, 237930644]"
17602896,medium_circles,primary,circles,random,low,0.01,low,0.15,low,1.0,bucket,0.9,5,5,5,151,16,False,greedy_blocking,binary_objective,14.333333333333334,2.49637418228338,0.5095702461376569,14.333333333333334,2.49637418228338,0.5095702461376569,0.08902691511387163,0.08902691511387163,0.09701198360138757,0.09701198360138757,0.00736,24,24,"[7081402, 16312576, 20108560, 27942809, 105570240]","[6480682, 14497313, 17446621, 19404587, 19637934, 22851208, 61061751, 89503894, 227347152, 237930644]"
17602896,medium_circles,primary,circles,random,low,0.01,low,0.15,low,1.0,bucket,0.9,5,5,5,151,16,False,fairness_aware_greedy_blocking,binary_objective,14.25,2.2506037837221253,0.4594025736080297,14.25,2.2506037837221253,0.4594025736080297,0.08850931677018634,0.08850931677018634,0.0989829706717124,0.0989829706717124,0.00738,24,24,"[15485441, 18671559, 20108560, 27942809, 50735431]","[6480682, 14497313, 17446621, 19404587, 19637934, 22851208, 61061751, 89503894, 227347152, 237930644]"
17602896,medium_circles,primary,circles,random,low,0.01,low,0.15,low,1.0,bucket,0.9,5,5,5,151,16,False,harm_aware_greedy_blocking,harm_objective,14.416666666666666,2.430184581765195,0.4960593505086394,14.416666666666666,2.430184581765195,0.4960593505086394,0.08954451345755693,0.08954451345755693,0.10467255334805003,0.10467255334805003,0.00751,24,24,"[7081402, 15485441, 16312576, 31353077, 115485051]","[6480682, 14497313, 17446621, 19404587, 19637934, 22851208, 61061751, 89503894, 227347152, 237930644]"
17602896,medium_circles,primary,circles,random,low,0.01,low,0.15,low,1.0,bucket,0.9,5,5,5,151,16,False,harm_aware_resilience_greedy_blocking,harm_objective,14.208333333333334,2.340181462058513,0.4776875406303058,14.208333333333334,2.340181462058513,0.4776875406303058,0.0882505175983437,0.0882505175983437,0.0977215389467045,0.0977215389467045,0.0074,24,24,"[7081402, 14824849, 15485441, 16312576, 31353077]","[6480682, 14497313, 17446621, 19404587, 19637934, 22851208, 61061751, 89503894, 227347152, 237930644]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,constant,1.0,5,5,0,151,16,False,no_intervention,heuristic_baseline,14.25,2.8013971669430453,0.5718328021574037,22.8,4.482235467108876,0.9149324834518467,0.14161490683229813,0.08850931677018634,0.10873278671291915,0.1739724587406707,0.00691,24,24,[],"[7070482, 12369372, 16130403, 17220817, 22677790, 23737582, 24807616, 56481539, 121626258, 140233086]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,16,False,random_blocking,heuristic_baseline,14.166666666666666,2.371326296779315,0.4840449533960793,22.666666666666668,3.794122074846907,0.7744719254337274,0.14078674948240166,0.08799171842650103,0.10873278671291915,0.17397245874067066,0.00674,24,24,"[23779324, 37788181, 53297035, 105570240, 110827653]","[7070482, 12369372, 16130403, 17220817, 22677790, 23737582, 24807616, 56481539, 121626258, 140233086]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,16,False,top_degree_blocking,heuristic_baseline,13.625,2.222659981037214,0.4536985687704424,21.8,3.556255969659545,0.7259177100327084,0.13540372670807455,0.08462732919254658,0.10025754231052243,0.1604120676968359,0.00595,24,24,"[15485441, 16312576, 17446621, 19678610, 50735431]","[7070482, 12369372, 16130403, 17220817, 22677790, 23737582, 24807616, 56481539, 121626258, 140233086]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,16,False,pagerank_blocking,heuristic_baseline,13.583333333333334,2.165272684236664,0.44198443586385905,21.733333333333334,3.4644362947786655,0.7071750973821751,0.1349896480331263,0.08436853002070394,0.11765478818458948,0.18824766109534322,0.00593,24,24,"[16312576, 17446621, 19678610, 50735431, 115485051]","[7070482, 12369372, 16130403, 17220817, 22677790, 23737582, 24807616, 56481539, 121626258, 140233086]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,16,False,greedy_blocking,binary_objective,13.291666666666666,1.756458063130524,0.3585355007722522,21.26666666666667,2.8103329010088407,0.573656801235604,0.13209109730848864,0.08255693581780538,0.09986334489645747,0.15978135183433198,0.00613,24,24,"[14220046, 16312576, 19637934, 50735431, 115485051]","[7070482, 12369372, 16130403, 17220817, 22677790, 23737582, 24807616, 56481539, 121626258, 140233086]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,16,False,fairness_aware_greedy_blocking,binary_objective,13.625,2.203011772452707,0.44968789498779127,21.8,3.524818835924334,0.7195006319804665,0.13540372670807455,0.08462732919254658,0.09023178807947019,0.14437086092715232,0.00613,24,24,"[14506253, 16312576, 33051095, 50735431, 115485051]","[7070482, 12369372, 16130403, 17220817, 22677790, 23737582, 24807616, 56481539, 121626258, 140233086]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,16,False,harm_aware_greedy_blocking,harm_objective,13.875,2.507597152307537,0.5118611253008015,22.200000000000003,4.012155443692063,0.8189778004812832,0.13788819875776398,0.08618012422360248,0.09425260170293283,0.15080416272469252,0.00618,24,24,"[7081402, 17446621, 19637934, 50735431, 105570240]","[7070482, 12369372, 16130403, 17220817, 22677790, 23737582, 24807616, 56481539, 121626258, 140233086]"
17602896,medium_circles,primary,circles,random,low,0.01,medium,0.49,medium,1.6,constant,1.0,5,5,5,151,16,False,harm_aware_resilience_greedy_blocking,harm_objective,13.583333333333334,2.1852602405298502,0.4460643787074808,21.733333333333334,3.4964163848477634,0.7137030059319699,0.1349896480331263,0.08436853002070394,0.08995584988962473,0.14392935982339958,0.006,24,24,"[14506253, 16312576, 17446621, 19637934, 115485051]","[7070482, 12369372, 16130403, 17220817, 22677790, 23737582, 24807616, 56481539, 121626258, 140233086]"
